segment_id	component_id	english_file	english_anchor	french_file	source_pdf	logical_page	status	notes
ENSEG:W08:PDF059:0097	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0097	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0098	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0098	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0099	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0099	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0100	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0100	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0101	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0101	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0102	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0102	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	30	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0103	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0103	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0104	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0104	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0105	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0105	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0106	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0106	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0107	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0107	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0108	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0108	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0109	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0109	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0110	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0110	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0111	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0111	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0112	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0112	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0113	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0113	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0114	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0114	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0115	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0115	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	31	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0116	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0116	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0117	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0117	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0118	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0118	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0119	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0119	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0120	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0120	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0121	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0121	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0122	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0122	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0123	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0123	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0124	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0124	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	32	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
