segment_id	component_id	english_file	english_anchor	french_file	source_pdf	status	notes
ENSEG:W08:PDF058:0068	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0068	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0069	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0069	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0070	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0070	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0071	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0071	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0072	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0072	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0073	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0073	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0074	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0074	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0075	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0075	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0076	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0076	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0077	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0077	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0078	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0078	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0079	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0079	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0080	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0080	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0081	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0081	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0082	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0082	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF058:0083	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF058:0083	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	058	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0084	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0084	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0085	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0085	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0086	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0086	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0087	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0087	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0088	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0088	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0089	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0089	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0090	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0090	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0091	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0091	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0092	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0092	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0093	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0093	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0094	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0094	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0095	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0095	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0096	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0096	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0097	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0097	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0098	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0098	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0099	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0099	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0100	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0100	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0101	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0101	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF059:0102	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF059:0102	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	059	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0103	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0103	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0104	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0104	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0105	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0105	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0106	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0106	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0107	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0107	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0108	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0108	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0109	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0109	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0110	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0110	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0111	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0111	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0112	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0112	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0113	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0113	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0114	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0114	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF060:0115	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF060:0115	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	060	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0116	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0116	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0117	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0117	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0118	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0118	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0119	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0119	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0120	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0120	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0121	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0121	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0122	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0122	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0123	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0123	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF061:0124	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF061:0124	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	061	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF062:0001	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF062:0001	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	062	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF062:0002	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF062:0002	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	062	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF062:0003	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF062:0003	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	062	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF062:0004	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF062:0004	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	062	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0005	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0005	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0006	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0006	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0007	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0007	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0008	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0008	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0009	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0009	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0010	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0010	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0011	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0011	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0012	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0012	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0013	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0013	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0014	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0014	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0015	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0015	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF063:0016	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF063:0016	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	063	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0017	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0017	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0018	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0018	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0019	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0019	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0020	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0020	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0021	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0021	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0022	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0022	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0023	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0023	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0024	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0024	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0025	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0025	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0026	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0026	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0027	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0027	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0028	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0028	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF064:0029	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF064:0029	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	064	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0030	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0030	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0031	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0031	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0032	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0032	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0033	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0033	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W09:PDF065:0034	W09	source/english/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	% ENSEG:W09:PDF065:0034	source/french_diplomatic/tex/works/GAL1897_W09_RADICALS_MEMOIR.tex	065	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
